invoice_number,invoice_date,invoice_month,due_date,net_terms,payment_due_days,currency,vendor_id,vendor_name,vendor_address,vendor_email,tax_id,vendor_category,buyer_company,buyer_address,num_line_items,subtotal,tax_rate,tax_amount,amount_due,payment_received_date,is_late
INV-2022-0147,2022-08-11,8,2022-09-25,Net 45,45,USD,V040,Elite Tech Co,"6369 Tech Park Way, Atlanta, GA 90719",billing@elite-tech.com,KV-2072647,Retail,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",17,41009.29,9.0,3690.84,44700.13,2022-09-25,0
INV-2023-0135,2023-07-07,7,2023-09-05,Net 60,60,USD,V047,Elite Energy Inc,"6329 Venture Blvd, Atlanta, TX 13596",billing@elite-energy.com,TY-1467010,Technology,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,11113.12,8.25,916.83,12029.95,2023-10-09,1
INV-2023-0254,2023-12-17,12,2024-01-31,Net 45,45,USD,V040,Elite Tech Co,"6369 Tech Park Way, Atlanta, GA 90719",billing@elite-tech.com,KV-2072647,Retail,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",18,36770.31,7.0,2573.92,39344.23,2024-01-31,0
INV-2022-0079,2022-04-21,4,2022-05-21,Net 30,30,USD,V016,Summit Freight Inc,"1465 Tech Park Way, Dallas, FL 26779",billing@summit-freight.com,IS-7197323,Technology,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",16,16985.23,7.0,1188.97,18174.2,2022-05-21,0
INV-2022-0165,2022-09-08,9,2022-11-07,Net 60,60,USD,V019,Pioneer Marketing Co,"5261 Venture Blvd, Miami, AZ 19348",billing@pioneer-marketing.com,CW-3276360,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",13,39445.09,7.5,2958.38,42403.47,2022-11-07,0
INV-2023-0013,2023-01-18,1,2023-03-04,Net 45,45,USD,V065,Delta Tech Group,"2991 Industrial Dr, Austin, NY 85683",billing@delta-tech.com,DZ-8726890,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",14,14929.04,8.5,1268.97,16198.01,2023-03-04,0
INV-2022-0007,2022-01-07,1,2022-01-22,Net 15,15,USD,V073,Acme Systems Group,"3672 Innovation Rd, Dallas, TX 47148",billing@acme-systems.com,KV-6786265,Retail,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",6,40086.08,9.0,3607.75,43693.83,2022-02-19,1
INV-2023-0072,2023-04-04,4,2023-05-04,Net 30,30,USD,V097,Beacon Logistics LLC,"5487 Venture Blvd, Atlanta, AZ 37935",billing@beacon-logistics.com,JP-4813270,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",5,33489.92,7.5,2511.74,36001.66,2023-05-04,0
INV-2022-0138,2022-07-27,7,2022-08-26,Net 30,30,USD,V061,Prime Solutions Co,"3787 Innovation Rd, Austin, GA 77506",billing@prime-solutions.com,FF-4369538,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",11,32078.74,8.5,2726.69,34805.43,2022-08-26,0
INV-2024-0124,2024-06-18,6,2024-07-18,Net 30,30,USD,V036,Delta Partners Corp,"4463 Commerce Blvd, New York, IL 34285",billing@delta-partners.com,YQ-6165679,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",11,46845.89,8.0,3747.67,50593.56,2024-08-09,1
INV-2022-0025,2022-01-22,1,2022-02-21,Net 30,30,USD,V011,Acme Legal Group,"5826 Industrial Dr, Austin, CA 37350",billing@acme-legal.com,QZ-5833177,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",13,15401.78,9.0,1386.16,16787.94,2022-03-17,1
INV-2023-0037,2023-02-14,2,2023-04-15,Net 60,60,USD,V068,Nexus Energy Group,"3976 Innovation Rd, Seattle, TX 75310",billing@nexus-energy.com,ZI-9887324,Technology,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",15,14411.39,7.5,1080.85,15492.24,2023-04-15,0
INV-2024-0121,2024-06-13,6,2024-07-13,Net 30,30,USD,V001,Metro Legal Co,"5791 Enterprise Ave, Miami, FL 64021",billing@metro-legal.com,MT-6143901,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",6,6038.09,8.25,498.14,6536.23,2024-07-23,1
INV-2023-0112,2023-05-30,5,2023-06-14,Net 15,15,USD,V092,Pinnacle Capital Co,"7579 Commerce Blvd, Seattle, FL 84478",billing@pinnacle-capital.com,TS-6703394,Retail,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",18,44143.69,8.25,3641.85,47785.54,2023-06-14,0
INV-2024-0064,2024-03-19,3,2024-05-03,Net 45,45,USD,V083,Metro Freight Group,"3694 Venture Blvd, Houston, NY 86918",billing@metro-freight.com,LT-7193956,Technology,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",4,14814.78,8.0,1185.18,15999.96,2024-05-03,0
INV-2024-0104,2024-05-23,5,2024-07-22,Net 60,60,USD,V027,Delta Security Inc,"6290 Trade Center Dr, Dallas, TX 78866",billing@delta-security.com,PW-6118922,Retail,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",10,27009.91,8.25,2228.32,29238.23,2024-07-22,0
INV-2022-0014,2022-01-14,1,2022-03-15,Net 60,60,USD,V052,Pinnacle Tech Corp,"8295 Business Pkwy, New York, TX 94471",billing@pinnacle-tech.com,FS-3357821,Technology,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",13,15735.89,9.0,1416.23,17152.12,2022-03-15,0
INV-2024-0185,2024-08-28,8,2024-09-27,Net 30,30,USD,V036,Delta Partners Corp,"4463 Commerce Blvd, New York, IL 34285",billing@delta-partners.com,YQ-6165679,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",10,18989.25,7.0,1329.25,20318.5,2024-09-27,0
INV-2024-0194,2024-09-04,9,2024-09-19,Net 15,15,USD,V097,Beacon Logistics LLC,"5487 Venture Blvd, Atlanta, AZ 37935",billing@beacon-logistics.com,JP-4813270,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",9,4343.22,8.25,358.32,4701.54,2024-09-19,0
INV-2024-0228,2024-10-10,10,2024-10-25,Net 15,15,USD,V022,Acme Capital Inc,"8802 Corporate Ln, Atlanta, FL 45909",billing@acme-capital.com,SL-9415398,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",5,34008.57,6.25,2125.54,36134.11,2024-11-10,1
INV-2024-0242,2024-11-01,11,2024-12-01,Net 30,30,USD,V067,Horizon Parts Group,"7883 Industrial Dr, Atlanta, TX 66942",billing@horizon-parts.com,HK-3792427,Retail,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",9,8438.09,8.25,696.14,9134.23,2024-12-01,0
INV-2022-0063,2022-03-28,3,2022-04-27,Net 30,30,USD,V032,Pacific Logistics Inc,"7549 Trade Center Dr, New York, TX 56540",billing@pacific-logistics.com,AB-8153768,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",20,11865.11,9.0,1067.86,12932.97,2022-04-27,0
INV-2024-0129,2024-06-27,6,2024-07-27,Net 30,30,USD,V085,Nexus Security Inc,"3286 Commerce Blvd, Atlanta, WA 70774",billing@nexus-security.com,IV-3245909,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",5,36753.85,7.0,2572.77,39326.62,2024-08-29,1
INV-2022-0088,2022-05-02,5,2022-05-17,Net 15,15,USD,V030,Delta Solutions Group,"2879 Tech Park Way, New York, CA 66178",billing@delta-solutions.com,EO-6187480,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",11,36754.49,7.5,2756.59,39511.08,2022-05-27,1
INV-2024-0017,2024-01-20,1,2024-02-19,Net 30,30,USD,V036,Delta Partners Corp,"4463 Commerce Blvd, New York, IL 34285",billing@delta-partners.com,YQ-6165679,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",9,10988.77,7.5,824.16,11812.93,2024-03-09,1
INV-2023-0224,2023-11-16,11,2023-12-16,Net 30,30,USD,V015,Prime Parts Group,"3540 Corporate Ln, Miami, CO 78450",billing@prime-parts.com,IQ-6781565,Retail,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",8,49319.21,6.25,3082.45,52401.66,2024-01-18,1
INV-2022-0206,2022-11-05,11,2022-12-20,Net 45,45,USD,V019,Pioneer Marketing Co,"5261 Venture Blvd, Miami, AZ 19348",billing@pioneer-marketing.com,CW-3276360,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",10,20887.3,7.0,1462.11,22349.41,2023-01-23,1
INV-2023-0235,2023-11-26,11,2023-12-26,Net 30,30,USD,V013,Summit Partners Corp,"512 Innovation Rd, Los Angeles, CO 70692",billing@summit-partners.com,YD-8122313,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,31755.24,9.0,2857.97,34613.21,2024-01-24,1
INV-2022-0186,2022-10-15,10,2022-12-14,Net 60,60,USD,V039,Elite Labs Group,"237 Innovation Rd, Dallas, AZ 29963",billing@elite-labs.com,TX-2849396,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",17,10709.48,8.25,883.53,11593.01,2022-12-14,0
INV-2022-0203,2022-11-03,11,2022-12-18,Net 45,45,USD,V067,Horizon Parts Group,"7883 Industrial Dr, Atlanta, TX 66942",billing@horizon-parts.com,HK-3792427,Retail,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",17,47596.38,6.25,2974.77,50571.15,2023-01-04,1
INV-2024-0134,2024-07-02,7,2024-07-17,Net 15,15,USD,V043,Swift Partners LLC,"7340 Venture Blvd, Atlanta, CO 53221",billing@swift-partners.com,OX-4125354,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",3,28253.58,8.25,2330.92,30584.5,2024-08-12,1
INV-2023-0207,2023-10-24,10,2023-11-08,Net 15,15,USD,V016,Summit Freight Inc,"1465 Tech Park Way, Dallas, FL 26779",billing@summit-freight.com,IS-7197323,Technology,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",9,27015.0,6.25,1688.44,28703.44,2023-11-08,0
INV-2023-0134,2023-07-03,7,2023-09-01,Net 60,60,USD,V086,Swift Consulting Group,"6909 Venture Blvd, Houston, GA 84532",billing@swift-consulting.com,KF-2014929,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",9,24512.19,7.5,1838.41,26350.6,2023-09-08,1
INV-2022-0211,2022-11-08,11,2022-11-23,Net 15,15,USD,V078,Beacon Legal LLC,"1581 Tech Park Way, Houston, TX 91974",billing@beacon-legal.com,RG-8449607,Technology,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",19,41119.64,6.25,2569.98,43689.62,2022-11-23,0
INV-2024-0103,2024-05-22,5,2024-07-06,Net 45,45,USD,V003,Global Logistics LLC,"9032 Venture Blvd, San Francisco, GA 11150",billing@global-logistics.com,IL-7095929,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",14,19697.39,7.0,1378.82,21076.21,2024-07-06,0
INV-2024-0268,2024-12-18,12,2025-01-17,Net 30,30,USD,V048,Pacific Tech Co,"9461 Market St, New York, CA 22910",billing@pacific-tech.com,HH-9469872,Retail,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",8,43928.85,8.0,3514.31,47443.16,2025-02-26,1
INV-2024-0148,2024-07-12,7,2024-08-26,Net 45,45,USD,V036,Delta Partners Corp,"4463 Commerce Blvd, New York, IL 34285",billing@delta-partners.com,YQ-6165679,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",20,32591.74,8.25,2688.82,35280.56,2024-09-08,1
INV-2024-0021,2024-01-25,1,2024-02-24,Net 30,30,USD,V045,Apex Freight Co,"6909 Innovation Rd, Austin, GA 15122",billing@apex-freight.com,OW-4708654,Retail,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",15,11961.65,8.25,986.84,12948.49,2024-02-24,0
INV-2022-0031,2022-02-04,2,2022-03-21,Net 45,45,USD,V093,Delta Labs Corp,"7201 Industrial Dr, Atlanta, AZ 11524",billing@delta-labs.com,II-7984720,Technology,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",19,3965.17,8.5,337.04,4302.21,2022-03-21,0
INV-2023-0057,2023-03-21,3,2023-05-05,Net 45,45,USD,V059,Global Medical Co,"2998 Venture Blvd, Los Angeles, CO 24060",billing@global-medical.com,JY-1829735,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",4,23479.81,8.0,1878.38,25358.19,2023-06-05,1
INV-2022-0070,2022-04-03,4,2022-05-18,Net 45,45,USD,V096,Sterling Security Corp,"5995 Enterprise Ave, Dallas, GA 64756",billing@sterling-security.com,VP-7611653,Technology,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",11,41652.7,6.25,2603.29,44255.99,2022-05-18,0
INV-2022-0245,2022-12-19,12,2023-02-17,Net 60,60,USD,V031,Titan Capital LLC,"2971 Industrial Dr, San Francisco, GA 11015",billing@titan-capital.com,AV-9416320,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",2,38754.07,9.0,3487.87,42241.94,2023-03-25,1
INV-2024-0127,2024-06-21,6,2024-07-06,Net 15,15,USD,V008,Apex Security LLC,"9923 Commerce Blvd, Chicago, IL 26364",billing@apex-security.com,DP-2100567,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",5,26293.12,8.5,2234.92,28528.04,2024-07-06,0
INV-2024-0095,2024-05-11,5,2024-07-10,Net 60,60,USD,V058,Alpha Parts Inc,"5515 Business Pkwy, Chicago, CO 68596",billing@alpha-parts.com,NC-1873172,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",17,1224.1,7.5,91.81,1315.91,2024-07-10,0
INV-2022-0115,2022-06-08,6,2022-07-23,Net 45,45,USD,V029,Nexus Freight Group,"639 Enterprise Ave, Atlanta, FL 30159",billing@nexus-freight.com,VQ-5010912,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",7,33292.96,9.0,2996.37,36289.33,2022-07-23,0
INV-2024-0172,2024-08-14,8,2024-09-13,Net 30,30,USD,V029,Nexus Freight Group,"639 Enterprise Ave, Atlanta, FL 30159",billing@nexus-freight.com,VQ-5010912,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",17,13282.44,9.0,1195.42,14477.86,2024-09-13,0
INV-2022-0026,2022-01-24,1,2022-02-23,Net 30,30,USD,V064,Swift Labs Inc,"6128 Market St, Chicago, FL 50631",billing@swift-labs.com,OH-7356228,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",4,42702.96,8.25,3522.99,46225.95,2022-02-23,0
INV-2023-0032,2023-02-08,2,2023-04-09,Net 60,60,USD,V042,Summit Capital Co,"5685 Venture Blvd, New York, IL 49749",billing@summit-capital.com,AE-3245131,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",10,21041.08,7.5,1578.08,22619.16,2023-04-09,0
INV-2024-0061,2024-03-15,3,2024-05-14,Net 60,60,USD,V008,Apex Security LLC,"9923 Commerce Blvd, Chicago, IL 26364",billing@apex-security.com,DP-2100567,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",8,30188.68,7.0,2113.21,32301.89,2024-05-14,0
INV-2023-0115,2023-05-31,5,2023-06-30,Net 30,30,USD,V076,Bright Cloud Inc,"4624 Innovation Rd, Austin, CA 43536",billing@bright-cloud.com,NS-1703662,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",12,37414.79,6.25,2338.42,39753.21,2023-06-30,0
INV-2024-0002,2024-01-02,1,2024-03-02,Net 60,60,USD,V050,Alpha Logistics Inc,"1560 Business Pkwy, San Francisco, OH 11605",billing@alpha-logistics.com,WP-3255363,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",19,41180.63,7.0,2882.64,44063.27,2024-03-02,0
INV-2023-0128,2023-06-16,6,2023-07-16,Net 30,30,USD,V062,Vanguard Security LLC,"5667 Market St, Dallas, FL 35053",billing@vanguard-security.com,GD-7867100,Technology,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",15,32019.7,7.5,2401.48,34421.18,2023-07-16,0
INV-2024-0169,2024-08-13,8,2024-09-12,Net 30,30,USD,V001,Metro Legal Co,"5791 Enterprise Ave, Miami, FL 64021",billing@metro-legal.com,MT-6143901,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",13,41382.93,8.25,3414.09,44797.02,2024-09-12,0
INV-2022-0110,2022-06-01,6,2022-07-16,Net 45,45,USD,V013,Summit Partners Corp,"512 Innovation Rd, Los Angeles, CO 70692",billing@summit-partners.com,YD-8122313,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",4,41276.49,7.0,2889.35,44165.84,2022-07-16,0
INV-2024-0161,2024-08-04,8,2024-09-18,Net 45,45,USD,V079,Alpha Partners Inc,"6054 Innovation Rd, Miami, WA 66373",billing@alpha-partners.com,YO-4185714,Technology,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",4,23345.38,9.0,2101.08,25446.46,2024-10-08,1
INV-2023-0179,2023-08-31,8,2023-10-30,Net 60,60,USD,V084,Bright Medical LLC,"7183 Tech Park Way, Los Angeles, AZ 27771",billing@bright-medical.com,XQ-6499593,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,21901.14,6.25,1368.82,23269.96,2023-10-30,0
INV-2023-0042,2023-02-24,2,2023-03-26,Net 30,30,USD,V022,Acme Capital Inc,"8802 Corporate Ln, Atlanta, FL 45909",billing@acme-capital.com,SL-9415398,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",3,41304.18,8.0,3304.33,44608.51,2023-04-01,1
INV-2024-0098,2024-05-15,5,2024-07-14,Net 60,60,USD,V089,Delta Energy Group,"6236 Enterprise Ave, Miami, AZ 69052",billing@delta-energy.com,QZ-9752084,Retail,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",14,44461.85,9.0,4001.57,48463.42,2024-07-14,0
INV-2023-0154,2023-08-01,8,2023-08-31,Net 30,30,USD,V077,Pioneer Data LLC,"6745 Commerce Blvd, Houston, OH 35522",billing@pioneer-data.com,DA-6517366,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",18,42321.13,7.5,3174.08,45495.21,2023-08-31,0
INV-2022-0227,2022-12-01,12,2023-01-30,Net 60,60,USD,V038,Horizon Freight Corp,"1431 Trade Center Dr, New York, TX 52318",billing@horizon-freight.com,WJ-2296516,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",20,45203.14,8.25,3729.26,48932.4,2023-01-30,0
INV-2024-0151,2024-07-20,7,2024-08-04,Net 15,15,USD,V096,Sterling Security Corp,"5995 Enterprise Ave, Dallas, GA 64756",billing@sterling-security.com,VP-7611653,Technology,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",10,783.07,7.5,58.73,841.8,2024-08-19,1
INV-2022-0193,2022-10-22,10,2022-11-06,Net 15,15,USD,V016,Summit Freight Inc,"1465 Tech Park Way, Dallas, FL 26779",billing@summit-freight.com,IS-7197323,Technology,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",13,6938.99,8.0,555.12,7494.11,2022-11-06,0
INV-2024-0022,2024-01-25,1,2024-03-10,Net 45,45,USD,V021,Swift Ventures LLC,"9509 Enterprise Ave, San Francisco, OH 36962",billing@swift-ventures.com,HP-7243669,Retail,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",11,1178.08,8.0,94.25,1272.33,2024-03-10,0
INV-2022-0126,2022-07-05,7,2022-08-04,Net 30,30,USD,V035,Pioneer Parts Co,"816 Market St, Dallas, TX 55543",billing@pioneer-parts.com,BH-9896761,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",6,1348.91,7.0,94.42,1443.33,2022-08-04,0
INV-2023-0197,2023-09-29,9,2023-11-28,Net 60,60,USD,V100,Swift Capital Corp,"2767 Industrial Dr, Austin, IL 12983",billing@swift-capital.com,ZW-2841648,Retail,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",15,25825.97,7.0,1807.82,27633.79,2023-11-28,0
INV-2023-0126,2023-06-14,6,2023-06-29,Net 15,15,USD,V080,Vanguard Legal Group,"3154 Innovation Rd, Houston, NY 44911",billing@vanguard-legal.com,XN-8021855,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",10,19834.38,8.0,1586.75,21421.13,2023-06-29,0
INV-2022-0021,2022-01-21,1,2022-03-07,Net 45,45,USD,V019,Pioneer Marketing Co,"5261 Venture Blvd, Miami, AZ 19348",billing@pioneer-marketing.com,CW-3276360,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",2,35516.15,7.5,2663.71,38179.86,2022-03-07,0
INV-2024-0131,2024-06-29,6,2024-08-13,Net 45,45,USD,V048,Pacific Tech Co,"9461 Market St, New York, CA 22910",billing@pacific-tech.com,HH-9469872,Retail,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",11,46492.41,9.0,4184.32,50676.73,2024-08-13,0
INV-2024-0099,2024-05-16,5,2024-06-30,Net 45,45,USD,V063,Bright Capital Inc,"1050 Commerce Blvd, Los Angeles, OH 69201",billing@bright-capital.com,JE-8583354,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",5,49783.74,8.0,3982.7,53766.44,2024-06-30,0
INV-2024-0052,2024-03-04,3,2024-05-03,Net 60,60,USD,V042,Summit Capital Co,"5685 Venture Blvd, New York, IL 49749",billing@summit-capital.com,AE-3245131,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",6,29861.33,7.5,2239.6,32100.93,2024-05-03,0
INV-2022-0072,2022-04-10,4,2022-05-10,Net 30,30,USD,V061,Prime Solutions Co,"3787 Innovation Rd, Austin, GA 77506",billing@prime-solutions.com,FF-4369538,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",18,5948.13,7.5,446.11,6394.24,2022-05-15,1
INV-2024-0019,2024-01-22,1,2024-02-06,Net 15,15,USD,V087,Bright Energy LLC,"5575 Trade Center Dr, New York, CA 49952",billing@bright-energy.com,EY-6888997,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",9,3955.13,8.5,336.19,4291.32,2024-02-13,1
INV-2023-0084,2023-04-23,4,2023-05-08,Net 15,15,USD,V004,Metro Medical Inc,"7905 Business Pkwy, Atlanta, WA 66556",billing@metro-medical.com,UA-8474447,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",15,10606.24,8.5,901.53,11507.77,2023-05-25,1
INV-2024-0156,2024-07-28,7,2024-08-27,Net 30,30,USD,V093,Delta Labs Corp,"7201 Industrial Dr, Atlanta, AZ 11524",billing@delta-labs.com,II-7984720,Technology,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",14,3499.94,7.0,245.0,3744.94,2024-08-27,0
INV-2023-0124,2023-06-10,6,2023-07-25,Net 45,45,USD,V059,Global Medical Co,"2998 Venture Blvd, Los Angeles, CO 24060",billing@global-medical.com,JY-1829735,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",15,41988.67,8.5,3569.04,45557.71,2023-07-25,0
INV-2022-0224,2022-11-30,11,2023-01-14,Net 45,45,USD,V038,Horizon Freight Corp,"1431 Trade Center Dr, New York, TX 52318",billing@horizon-freight.com,WJ-2296516,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",13,8107.71,8.25,668.89,8776.6,2023-01-14,0
INV-2022-0002,2022-01-02,1,2022-03-03,Net 60,60,USD,V066,Global Marketing Co,"5879 Venture Blvd, Chicago, OH 22999",billing@global-marketing.com,WO-9464685,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",11,29845.59,7.5,2238.42,32084.01,2022-03-11,1
INV-2023-0002,2023-01-10,1,2023-03-11,Net 60,60,USD,V029,Nexus Freight Group,"639 Enterprise Ave, Atlanta, FL 30159",billing@nexus-freight.com,VQ-5010912,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",17,30538.92,8.0,2443.11,32982.03,2023-04-23,1
INV-2022-0191,2022-10-20,10,2022-12-19,Net 60,60,USD,V007,Pinnacle Legal LLC,"6765 Business Pkwy, San Francisco, FL 78385",billing@pinnacle-legal.com,TJ-4693305,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",13,48821.26,7.5,3661.59,52482.85,2022-12-19,0
INV-2024-0081,2024-04-16,4,2024-06-15,Net 60,60,USD,V088,Sterling Tech Group,"1722 Enterprise Ave, Seattle, OH 71396",billing@sterling-tech.com,YF-8369434,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",9,49863.28,8.0,3989.06,53852.34,2024-07-02,1
INV-2024-0217,2024-10-01,10,2024-11-15,Net 45,45,USD,V095,Pacific Supplies Group,"2422 Enterprise Ave, Dallas, TX 59481",billing@pacific-supplies.com,YW-8599600,Retail,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",8,47068.28,8.25,3883.13,50951.41,2024-12-05,1
INV-2023-0136,2023-07-07,7,2023-08-21,Net 45,45,USD,V053,Pinnacle Labs LLC,"946 Innovation Rd, Seattle, NY 98236",billing@pinnacle-labs.com,LE-1064323,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",12,40940.21,7.0,2865.81,43806.02,2023-08-21,0
INV-2022-0217,2022-11-14,11,2022-12-14,Net 30,30,USD,V019,Pioneer Marketing Co,"5261 Venture Blvd, Miami, AZ 19348",billing@pioneer-marketing.com,CW-3276360,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",11,39575.77,9.0,3561.82,43137.59,2023-01-17,1
INV-2023-0009,2023-01-16,1,2023-02-15,Net 30,30,USD,V020,Titan Systems LLC,"2639 Commerce Blvd, New York, GA 31677",billing@titan-systems.com,MH-7646705,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",6,47147.98,8.0,3771.84,50919.82,2023-03-07,1
