invoice_number,invoice_date,invoice_month,due_date,net_terms,payment_due_days,currency,vendor_id,vendor_name,vendor_address,vendor_email,tax_id,vendor_category,buyer_company,buyer_address,num_line_items,subtotal,tax_rate,tax_amount,amount_due,payment_received_date,is_late,epsilon
INV-2022-0063,2025-12-31,12,2026-03-31,Net 90,90,USD,V032,Pacific Logistics Inc,"7549 Trade Center Dr, New York, TX 56540",billing@pacific-logistics.com,AB-8153768,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",50,11865.11,9.0,1067.86,11203.63,2026-03-31,0,1.0
INV-2024-0129,2025-01-10,1,2025-04-10,Net 90,90,USD,V085,Nexus Security Inc,"3286 Commerce Blvd, Atlanta, WA 70774",billing@nexus-security.com,IV-3245909,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,36753.85,7.0,2572.77,33389.51,2025-05-13,1,1.0
INV-2022-0088,2021-06-23,6,2021-06-24,Net 1,1,USD,V030,Delta Solutions Group,"2879 Tech Park Way, New York, CA 66178",billing@delta-solutions.com,EO-6187480,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",18,36754.49,7.5,2756.59,1.0,2021-07-04,1,1.0
INV-2024-0017,2024-04-07,4,2024-05-19,Net 42,42,USD,V036,Delta Partners Corp,"4463 Commerce Blvd, New York, IL 34285",billing@delta-partners.com,YQ-6165679,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",10,10988.77,7.5,824.16,31596.74,2024-06-07,1,1.0
INV-2023-0224,2021-10-11,10,2021-12-28,Net 78,78,USD,V015,Prime Parts Group,"3540 Corporate Ln, Miami, CO 78450",billing@prime-parts.com,IQ-6781565,Retail,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,49319.21,6.25,3082.45,56649.59,2022-01-30,1,1.0
INV-2022-0206,2024-01-04,1,2024-01-05,Net 1,1,USD,V019,Pioneer Marketing Co,"5261 Venture Blvd, Miami, AZ 19348",billing@pioneer-marketing.com,CW-3276360,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",20,20887.3,7.0,1462.11,1.0,2024-02-08,1,1.0
INV-2023-0235,2023-12-23,12,2024-02-28,Net 67,67,USD,V013,Summit Partners Corp,"512 Innovation Rd, Los Angeles, CO 70692",billing@summit-partners.com,YD-8122313,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,31755.24,9.0,2857.97,118730.55,2024-03-28,1,1.0
INV-2022-0186,2025-01-04,1,2025-01-05,Net 1,1,USD,V039,Elite Labs Group,"237 Innovation Rd, Dallas, AZ 29963",billing@elite-labs.com,TX-2849396,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",17,10709.48,8.25,883.53,1.0,2025-01-05,0,1.0
INV-2022-0203,2023-07-24,7,2023-08-15,Net 22,22,USD,V067,Horizon Parts Group,"7883 Industrial Dr, Atlanta, TX 66942",billing@horizon-parts.com,HK-3792427,Retail,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",20,47596.38,6.25,2974.77,37071.38,2023-09-01,1,1.0
INV-2024-0134,2025-12-31,12,2026-01-13,Net 13,13,USD,V043,Swift Partners LLC,"7340 Venture Blvd, Atlanta, CO 53221",billing@swift-partners.com,OX-4125354,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,28253.58,8.25,2330.92,70063.3,2026-02-08,1,1.0
INV-2023-0207,2021-01-01,1,2021-04-01,Net 90,90,USD,V016,Summit Freight Inc,"1465 Tech Park Way, Dallas, FL 26779",billing@summit-freight.com,IS-7197323,Technology,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",41,27015.0,6.25,1688.44,42232.18,2021-04-01,0,1.0
INV-2023-0134,2022-10-18,10,2023-01-04,Net 78,78,USD,V086,Swift Consulting Group,"6909 Venture Blvd, Houston, GA 84532",billing@swift-consulting.com,KF-2014929,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",25,24512.19,7.5,1838.41,1.0,2023-01-11,1,1.0
INV-2022-0211,2022-08-26,8,2022-08-27,Net 1,1,USD,V078,Beacon Legal LLC,"1581 Tech Park Way, Houston, TX 91974",billing@beacon-legal.com,RG-8449607,Technology,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",34,41119.64,6.25,2569.98,108665.11,2022-08-27,0,1.0
INV-2024-0103,2024-03-07,3,2024-03-08,Net 1,1,USD,V003,Global Logistics LLC,"9032 Venture Blvd, San Francisco, GA 11150",billing@global-logistics.com,IL-7095929,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",20,19697.39,7.0,1378.82,46978.77,2024-03-08,0,1.0
INV-2024-0268,2025-05-22,5,2025-07-01,Net 40,40,USD,V048,Pacific Tech Co,"9461 Market St, New York, CA 22910",billing@pacific-tech.com,HH-9469872,Retail,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",50,43928.85,8.0,3514.31,108853.49,2025-08-10,1,1.0
INV-2024-0148,2024-12-09,12,2024-12-10,Net 1,1,USD,V036,Delta Partners Corp,"4463 Commerce Blvd, New York, IL 34285",billing@delta-partners.com,YQ-6165679,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",28,32591.74,8.25,2688.82,1.0,2024-12-23,1,1.0
INV-2024-0021,2023-07-22,7,2023-10-04,Net 74,74,USD,V045,Apex Freight Co,"6909 Innovation Rd, Austin, GA 15122",billing@apex-freight.com,OW-4708654,Retail,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",50,11961.65,8.25,986.84,1.0,2023-10-04,0,1.0
INV-2022-0031,2023-02-02,2,2023-04-06,Net 63,63,USD,V093,Delta Labs Corp,"7201 Industrial Dr, Atlanta, AZ 11524",billing@delta-labs.com,II-7984720,Technology,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,3965.17,8.5,337.04,885.16,2023-04-06,0,1.0
INV-2023-0057,2021-12-13,12,2022-01-06,Net 24,24,USD,V059,Global Medical Co,"2998 Venture Blvd, Los Angeles, CO 24060",billing@global-medical.com,JY-1829735,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,23479.81,8.0,1878.38,115322.94,2022-02-06,1,1.0
INV-2022-0070,2021-01-01,1,2021-01-02,Net 1,1,USD,V096,Sterling Security Corp,"5995 Enterprise Ave, Dallas, GA 64756",billing@sterling-security.com,VP-7611653,Technology,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",8,41652.7,6.25,2603.29,81850.47,2021-01-02,0,1.0
INV-2022-0245,2023-01-06,1,2023-02-21,Net 46,46,USD,V031,Titan Capital LLC,"2971 Industrial Dr, San Francisco, GA 11015",billing@titan-capital.com,AV-9416320,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,38754.07,9.0,3487.87,45062.59,2023-03-29,1,1.0
INV-2024-0127,2021-07-08,7,2021-08-17,Net 40,40,USD,V008,Apex Security LLC,"9923 Commerce Blvd, Chicago, IL 26364",billing@apex-security.com,DP-2100567,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",11,26293.12,8.5,2234.92,1.0,2021-08-17,0,1.0
INV-2024-0095,2021-01-01,1,2021-01-13,Net 12,12,USD,V058,Alpha Parts Inc,"5515 Business Pkwy, Chicago, CO 68596",billing@alpha-parts.com,NC-1873172,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",15,1224.1,7.5,91.81,214787.43,2021-01-13,0,1.0
INV-2022-0115,2021-03-26,3,2021-06-23,Net 89,89,USD,V029,Nexus Freight Group,"639 Enterprise Ave, Atlanta, FL 30159",billing@nexus-freight.com,VQ-5010912,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,33292.96,9.0,2996.37,1.0,2021-06-23,0,1.0
INV-2024-0172,2024-03-18,3,2024-05-18,Net 61,61,USD,V029,Nexus Freight Group,"639 Enterprise Ave, Atlanta, FL 30159",billing@nexus-freight.com,VQ-5010912,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",15,13282.44,9.0,1195.42,1668.52,2024-05-18,0,1.0
INV-2022-0026,2022-04-01,4,2022-04-19,Net 18,18,USD,V064,Swift Labs Inc,"6128 Market St, Chicago, FL 50631",billing@swift-labs.com,OH-7356228,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,42702.96,8.25,3522.99,4875.82,2022-04-19,0,1.0
INV-2023-0032,2023-03-24,3,2023-05-24,Net 61,61,USD,V042,Summit Capital Co,"5685 Venture Blvd, New York, IL 49749",billing@summit-capital.com,AE-3245131,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",25,21041.08,7.5,1578.08,1.0,2023-05-24,0,1.0
INV-2024-0061,2025-12-31,12,2026-03-31,Net 90,90,USD,V008,Apex Security LLC,"9923 Commerce Blvd, Chicago, IL 26364",billing@apex-security.com,DP-2100567,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",28,30188.68,7.0,2113.21,115727.76,2026-03-31,0,1.0
INV-2023-0115,2023-04-25,4,2023-05-20,Net 25,25,USD,V076,Bright Cloud Inc,"4624 Innovation Rd, Austin, CA 43536",billing@bright-cloud.com,NS-1703662,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,37414.79,6.25,2338.42,124236.17,2023-05-20,0,1.0
INV-2024-0002,2023-12-28,12,2024-03-27,Net 90,90,USD,V050,Alpha Logistics Inc,"1560 Business Pkwy, San Francisco, OH 11605",billing@alpha-logistics.com,WP-3255363,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,41180.63,7.0,2882.64,1.0,2024-03-27,0,1.0
INV-2023-0128,2021-10-18,10,2021-11-24,Net 37,37,USD,V062,Vanguard Security LLC,"5667 Market St, Dallas, FL 35053",billing@vanguard-security.com,GD-7867100,Technology,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",32,32019.7,7.5,2401.48,49997.37,2021-11-24,0,1.0
INV-2024-0169,2022-06-03,6,2022-06-04,Net 1,1,USD,V001,Metro Legal Co,"5791 Enterprise Ave, Miami, FL 64021",billing@metro-legal.com,MT-6143901,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",26,41382.93,8.25,3414.09,54687.48,2022-06-04,0,1.0
INV-2022-0110,2022-04-12,4,2022-04-13,Net 1,1,USD,V013,Summit Partners Corp,"512 Innovation Rd, Los Angeles, CO 70692",billing@summit-partners.com,YD-8122313,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,41276.49,7.0,2889.35,79964.22,2022-04-13,0,1.0
INV-2024-0161,2024-02-29,2,2024-03-29,Net 29,29,USD,V079,Alpha Partners Inc,"6054 Innovation Rd, Miami, WA 66373",billing@alpha-partners.com,YO-4185714,Technology,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,23345.38,9.0,2101.08,1.0,2024-04-18,1,1.0
INV-2023-0179,2021-08-28,8,2021-10-16,Net 49,49,USD,V084,Bright Medical LLC,"7183 Tech Park Way, Los Angeles, AZ 27771",billing@bright-medical.com,XQ-6499593,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,21901.14,6.25,1368.82,1.0,2021-10-16,0,1.0
INV-2023-0042,2022-12-19,12,2023-01-30,Net 42,42,USD,V022,Acme Capital Inc,"8802 Corporate Ln, Atlanta, FL 45909",billing@acme-capital.com,SL-9415398,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,41304.18,8.0,3304.33,60436.55,2023-02-05,1,1.0
INV-2024-0098,2023-09-19,9,2023-09-20,Net 1,1,USD,V089,Delta Energy Group,"6236 Enterprise Ave, Miami, AZ 69052",billing@delta-energy.com,QZ-9752084,Retail,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",18,44461.85,9.0,4001.57,1.0,2023-09-20,0,1.0
INV-2023-0154,2023-05-31,5,2023-08-09,Net 70,70,USD,V077,Pioneer Data LLC,"6745 Commerce Blvd, Houston, OH 35522",billing@pioneer-data.com,DA-6517366,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,42321.13,7.5,3174.08,35194.73,2023-08-09,0,1.0
INV-2022-0227,2023-12-04,12,2024-03-03,Net 90,90,USD,V038,Horizon Freight Corp,"1431 Trade Center Dr, New York, TX 52318",billing@horizon-freight.com,WJ-2296516,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",49,45203.14,8.25,3729.26,87877.02,2024-03-03,0,1.0
INV-2024-0151,2023-06-28,6,2023-08-01,Net 34,34,USD,V096,Sterling Security Corp,"5995 Enterprise Ave, Dallas, GA 64756",billing@sterling-security.com,VP-7611653,Technology,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",6,783.07,7.5,58.73,1.0,2023-08-16,1,1.0
INV-2022-0193,2023-06-06,6,2023-07-15,Net 39,39,USD,V016,Summit Freight Inc,"1465 Tech Park Way, Dallas, FL 26779",billing@summit-freight.com,IS-7197323,Technology,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",13,6938.99,8.0,555.12,46693.82,2023-07-15,0,1.0
INV-2024-0022,2024-02-13,2,2024-03-08,Net 24,24,USD,V021,Swift Ventures LLC,"9509 Enterprise Ave, San Francisco, OH 36962",billing@swift-ventures.com,HP-7243669,Retail,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",20,1178.08,8.0,94.25,116273.44,2024-03-08,0,1.0
INV-2022-0126,2022-02-21,2,2022-03-04,Net 11,11,USD,V035,Pioneer Parts Co,"816 Market St, Dallas, TX 55543",billing@pioneer-parts.com,BH-9896761,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,1348.91,7.0,94.42,36090.14,2022-03-04,0,1.0
INV-2023-0197,2023-08-19,8,2023-08-20,Net 1,1,USD,V100,Swift Capital Corp,"2767 Industrial Dr, Austin, IL 12983",billing@swift-capital.com,ZW-2841648,Retail,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,25825.97,7.0,1807.82,18503.47,2023-08-20,0,1.0
INV-2023-0126,2021-08-25,8,2021-08-26,Net 1,1,USD,V080,Vanguard Legal Group,"3154 Innovation Rd, Houston, NY 44911",billing@vanguard-legal.com,XN-8021855,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",7,19834.38,8.0,1586.75,11286.47,2021-08-26,0,1.0
INV-2022-0021,2022-05-31,5,2022-08-05,Net 66,66,USD,V019,Pioneer Marketing Co,"5261 Venture Blvd, Miami, AZ 19348",billing@pioneer-marketing.com,CW-3276360,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",2,35516.15,7.5,2663.71,1.0,2022-08-05,0,1.0
INV-2024-0131,2023-11-16,11,2024-02-14,Net 90,90,USD,V048,Pacific Tech Co,"9461 Market St, New York, CA 22910",billing@pacific-tech.com,HH-9469872,Retail,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",6,46492.41,9.0,4184.32,1.0,2024-02-14,0,1.0
INV-2024-0099,2025-06-07,6,2025-07-23,Net 46,46,USD,V063,Bright Capital Inc,"1050 Commerce Blvd, Los Angeles, OH 69201",billing@bright-capital.com,JE-8583354,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",14,49783.74,8.0,3982.7,1.0,2025-07-23,0,1.0
INV-2024-0052,2025-06-05,6,2025-08-20,Net 76,76,USD,V042,Summit Capital Co,"5685 Venture Blvd, New York, IL 49749",billing@summit-capital.com,AE-3245131,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",22,29861.33,7.5,2239.6,50939.72,2025-08-20,0,1.0
INV-2022-0072,2023-01-02,1,2023-01-03,Net 1,1,USD,V061,Prime Solutions Co,"3787 Innovation Rd, Austin, GA 77506",billing@prime-solutions.com,FF-4369538,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,5948.13,7.5,446.11,15461.14,2023-01-08,1,1.0
INV-2024-0019,2023-09-04,9,2023-09-05,Net 1,1,USD,V087,Bright Energy LLC,"5575 Trade Center Dr, New York, CA 49952",billing@bright-energy.com,EY-6888997,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",37,3955.13,8.5,336.19,122673.53,2023-09-12,1,1.0
INV-2023-0084,2024-08-22,8,2024-08-24,Net 2,2,USD,V004,Metro Medical Inc,"7905 Business Pkwy, Atlanta, WA 66556",billing@metro-medical.com,UA-8474447,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,10606.24,8.5,901.53,58113.58,2024-09-10,1,1.0
INV-2024-0156,2025-12-31,12,2026-01-01,Net 1,1,USD,V093,Delta Labs Corp,"7201 Industrial Dr, Atlanta, AZ 11524",billing@delta-labs.com,II-7984720,Technology,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",4,3499.94,7.0,245.0,1.0,2026-01-01,0,1.0
INV-2023-0124,2023-02-10,2,2023-02-11,Net 1,1,USD,V059,Global Medical Co,"2998 Venture Blvd, Los Angeles, CO 24060",billing@global-medical.com,JY-1829735,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",37,41988.67,8.5,3569.04,1.0,2023-02-11,0,1.0
INV-2022-0224,2021-01-01,1,2021-04-01,Net 90,90,USD,V038,Horizon Freight Corp,"1431 Trade Center Dr, New York, TX 52318",billing@horizon-freight.com,WJ-2296516,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,8107.71,8.25,668.89,31118.25,2021-04-01,0,1.0
INV-2022-0002,2023-04-30,4,2023-05-01,Net 1,1,USD,V066,Global Marketing Co,"5879 Venture Blvd, Chicago, OH 22999",billing@global-marketing.com,WO-9464685,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,29845.59,7.5,2238.42,1.0,2023-05-09,1,1.0
INV-2023-0002,2022-11-12,11,2022-11-13,Net 1,1,USD,V029,Nexus Freight Group,"639 Enterprise Ave, Atlanta, FL 30159",billing@nexus-freight.com,VQ-5010912,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",34,30538.92,8.0,2443.11,24218.64,2022-12-26,1,1.0
INV-2022-0191,2023-02-05,2,2023-03-27,Net 50,50,USD,V007,Pinnacle Legal LLC,"6765 Business Pkwy, San Francisco, FL 78385",billing@pinnacle-legal.com,TJ-4693305,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",8,48821.26,7.5,3661.59,43026.34,2023-03-27,0,1.0
INV-2024-0081,2025-12-31,12,2026-01-12,Net 12,12,USD,V088,Sterling Tech Group,"1722 Enterprise Ave, Seattle, OH 71396",billing@sterling-tech.com,YF-8369434,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",17,49863.28,8.0,3989.06,51044.41,2026-01-29,1,1.0
INV-2024-0217,2024-03-30,3,2024-05-25,Net 56,56,USD,V095,Pacific Supplies Group,"2422 Enterprise Ave, Dallas, TX 59481",billing@pacific-supplies.com,YW-8599600,Retail,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,47068.28,8.25,3883.13,15195.97,2024-06-14,1,1.0
INV-2023-0136,2024-10-19,10,2024-10-20,Net 1,1,USD,V053,Pinnacle Labs LLC,"946 Innovation Rd, Seattle, NY 98236",billing@pinnacle-labs.com,LE-1064323,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",22,40940.21,7.0,2865.81,141954.28,2024-10-20,0,1.0
INV-2022-0217,2021-05-19,5,2021-06-30,Net 42,42,USD,V019,Pioneer Marketing Co,"5261 Venture Blvd, Miami, AZ 19348",billing@pioneer-marketing.com,CW-3276360,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",50,39575.77,9.0,3561.82,93041.57,2021-08-03,1,1.0
INV-2023-0009,2022-07-28,7,2022-10-02,Net 66,66,USD,V020,Titan Systems LLC,"2639 Commerce Blvd, New York, GA 31677",billing@titan-systems.com,MH-7646705,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",24,47147.98,8.0,3771.84,58719.8,2022-10-22,1,1.0
INV-2022-0015,2022-02-11,2,2022-03-06,Net 23,23,USD,V003,Global Logistics LLC,"9032 Venture Blvd, San Francisco, GA 11150",billing@global-logistics.com,IL-7095929,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",18,6164.36,8.0,493.15,21972.08,2022-04-15,1,1.0
INV-2023-0104,2022-09-04,9,2022-10-03,Net 29,29,USD,V011,Acme Legal Group,"5826 Industrial Dr, Austin, CA 37350",billing@acme-legal.com,QZ-5833177,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",8,11375.49,8.0,910.04,87435.45,2022-10-03,0,1.0
INV-2022-0152,2021-01-01,1,2021-02-04,Net 34,34,USD,V028,Pioneer Systems LLC,"5163 Business Pkwy, Chicago, IL 39703",billing@pioneer-systems.com,ZD-7655623,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",39,33862.71,8.0,2709.02,80691.11,2021-02-26,1,1.0
INV-2022-0094,2022-09-30,9,2022-12-29,Net 90,90,USD,V004,Metro Medical Inc,"7905 Business Pkwy, Atlanta, WA 66556",billing@metro-medical.com,UA-8474447,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",16,17460.93,9.0,1571.48,30243.72,2022-12-29,0,1.0
INV-2024-0083,2024-07-26,7,2024-08-18,Net 23,23,USD,V087,Bright Energy LLC,"5575 Trade Center Dr, New York, CA 49952",billing@bright-energy.com,EY-6888997,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",23,41551.05,7.5,3116.33,1.0,2024-08-18,0,1.0
INV-2024-0115,2024-06-21,6,2024-08-08,Net 48,48,USD,V096,Sterling Security Corp,"5995 Enterprise Ave, Dallas, GA 64756",billing@sterling-security.com,VP-7611653,Technology,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,24185.56,7.0,1692.99,50455.51,2024-08-08,0,1.0
INV-2022-0027,2023-02-25,2,2023-03-16,Net 19,19,USD,V024,Nexus Marketing Group,"6719 Innovation Rd, Atlanta, GA 62224",billing@nexus-marketing.com,CM-6304509,Technology,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",11,14045.2,8.5,1193.84,51151.08,2023-03-16,0,1.0
INV-2022-0051,2022-11-11,11,2023-02-09,Net 90,90,USD,V065,Delta Tech Group,"2991 Industrial Dr, Austin, NY 85683",billing@delta-tech.com,DZ-8726890,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,41207.87,7.0,2884.55,43508.26,2023-03-15,1,1.0
INV-2022-0169,2022-12-02,12,2022-12-03,Net 1,1,USD,V009,Nexus Cloud Inc,"9187 Market St, Chicago, CA 21938",billing@nexus-cloud.com,AA-2404330,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",13,17679.59,7.0,1237.57,90106.86,2022-12-03,0,1.0
INV-2023-0075,2025-02-09,2,2025-04-26,Net 76,76,USD,V040,Elite Tech Co,"6369 Tech Park Way, Atlanta, GA 90719",billing@elite-tech.com,KV-2072647,Retail,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",50,10362.67,9.0,932.64,58864.84,2025-04-26,0,1.0
INV-2022-0195,2021-11-11,11,2021-11-12,Net 1,1,USD,V039,Elite Labs Group,"237 Innovation Rd, Dallas, AZ 29963",billing@elite-labs.com,TX-2849396,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,38375.44,8.0,3070.04,9460.57,2021-12-03,1,1.0
INV-2024-0142,2025-12-02,12,2025-12-03,Net 1,1,USD,V082,Acme Labs Inc,"2298 Enterprise Ave, Austin, NY 23859",billing@acme-labs.com,RB-3008960,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,32974.72,8.0,2637.98,22955.46,2025-12-22,1,1.0
INV-2022-0183,2022-08-04,8,2022-09-27,Net 54,54,USD,V060,Elite Parts Co,"6665 Commerce Blvd, Miami, TX 29096",billing@elite-parts.com,QA-4681262,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,40086.04,9.0,3607.74,1.0,2022-09-27,0,1.0
INV-2024-0240,2025-06-18,6,2025-08-23,Net 66,66,USD,V059,Global Medical Co,"2998 Venture Blvd, Los Angeles, CO 24060",billing@global-medical.com,JY-1829735,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",27,10222.75,6.25,638.92,1.0,2025-08-23,0,1.0
INV-2023-0191,2021-03-18,3,2021-05-25,Net 68,68,USD,V006,Apex Solutions Co,"2241 Market St, San Francisco, AZ 45247",billing@apex-solutions.com,UG-6698848,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",40,29176.07,7.0,2042.32,28641.93,2021-05-25,0,1.0
INV-2022-0175,2021-01-01,1,2021-04-01,Net 90,90,USD,V054,Swift Medical Group,"324 Market St, Dallas, TX 88477",billing@swift-medical.com,FE-9671370,Retail,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",3,46649.98,8.25,3848.62,37853.82,2021-04-01,0,1.0
INV-2023-0172,2022-12-12,12,2023-02-15,Net 65,65,USD,V063,Bright Capital Inc,"1050 Commerce Blvd, Los Angeles, OH 69201",billing@bright-capital.com,JE-8583354,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,11326.14,8.25,934.41,61092.48,2023-02-15,0,1.0
INV-2024-0085,2024-06-04,6,2024-06-05,Net 1,1,USD,V080,Vanguard Legal Group,"3154 Innovation Rd, Houston, NY 44911",billing@vanguard-legal.com,XN-8021855,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",20,48511.36,8.5,4123.47,1.0,2024-06-19,1,1.0
INV-2024-0096,2024-03-22,3,2024-03-23,Net 1,1,USD,V032,Pacific Logistics Inc,"7549 Trade Center Dr, New York, TX 56540",billing@pacific-logistics.com,AB-8153768,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",42,18685.84,7.5,1401.44,80949.82,2024-03-23,0,1.0
INV-2022-0097,2022-05-08,5,2022-08-06,Net 90,90,USD,V059,Global Medical Co,"2998 Venture Blvd, Los Angeles, CO 24060",billing@global-medical.com,JY-1829735,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",35,9168.6,6.25,573.04,42572.89,2022-09-06,1,1.0
INV-2024-0187,2025-12-31,12,2026-01-01,Net 1,1,USD,V085,Nexus Security Inc,"3286 Commerce Blvd, Atlanta, WA 70774",billing@nexus-security.com,IV-3245909,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",18,12858.61,8.5,1092.98,1137.07,2026-01-01,0,1.0
